StarID	Hip	ProperName	RA	Dec	Mag
12700	18123		3.87585987	40.36563175	7.18
12705	18129		3.87650099	67.55665189	7.39
12710	18138		3.87769062	32.40858934	6.73
12712	18141	 	3.87823723	-5.36124167	5.48
12713	18142		3.87829247	65.53156087	7.32
12719	18153		3.88048916	-22.27636502	7.09
12733	18169		3.88565722	-6.63373929	6.56
12734	18170	 	3.88609957	17.32715595	5.97
12737	18173	 	3.88692451	-18.43444969	6.21
12738	18174		3.88698967	7.7707359	7.47
12740	18180	 	3.88888781	-37.06378375	12.14
12747	18187		3.89088738	-41.22286801	7.22
12748	18188		3.89122861	46.90392895	7.46
12750	18190		3.89172546	2.11919135	6.72
12751	18192		3.89182006	-14.97054237	6.93
12755	18199	 	3.8925844	-46.8935886	5.93
12756	18201		3.89290669	25.68296603	6.35
12764	18212	 	3.89407502	48.65056848	5.76
12765	18213	 	3.8941456	-34.73229529	5.11
12768	18216	 	3.89518971	-24.61221253	4.64
12769	18217	 	3.89533125	57.97536931	5.8
12779	18230		3.89730816	26.89588252	7.48
12782	18235		3.89979195	-23.13634941	6.68
12783	18236		3.8999499	-12.44928581	7.33
12791	18246	 	3.90219957	31.88365776	2.84
12794	18253		3.90440597	8.55883272	11.94
12795	18254		3.90480819	-27.66892941	6.99
12796	18255	 	3.90485739	-2.95473348	4.46
12798	18261		3.90628359	1.2619042	7.97
12799	18262	 	3.90643845	-40.357029	5.7
12801	18265		3.9075626	5.1746705	7.44
12802	18267	 	3.90775028	16.61645599	6.81
12809	18275	 	3.90942646	-52.69033035	6.46
12811	18277		3.90971242	-9.52035847	7.06
12813	18280	 	3.90985257	-6.82729666	9.02
12817	18286		3.91041702	-46.41687309	6.9
12821	18292		3.9118004	2.08993379	6.8
12826	18297		3.91264028	9.17767349	7.42
12841	18318		3.9162823	-14.90588983	7.11
12844	18322		3.91704524	12.48561161	10.12
12846	18324	 	3.91758698	61.16740375	7.86
12848	18327		3.91844763	16.99853743	8.99
12855	18337		3.92098471	-38.75923835	6.81
12856	18339	 	3.92115938	-12.09905104	5.99
12857	18343		3.92175773	-65.28490212	8.79
12863	18350	 	3.92307741	31.04584808	6.79
12866	18353		3.92356985	49.04059717	6.85
12874	18363		3.92660119	-25.92728333	7.34
12877	18366		3.92699823	52.22655593	6.82
12879	18370		3.92733917	52.64132705	6.74
12885	18382		3.92953213	-19.43340998	7.43
12886	18383		3.92953958	56.91909645	6.92
12890	18388		3.93037505	-4.52670309	7.06
12895	18396	 	3.93282163	47.87147012	5.39
12898	18401	 	3.93441612	-63.46384651	6.14
12907	18413	 	3.93662471	59.64150046	6.54
12916	18428		3.94101596	-13.59754104	6.37
12919	18432	 	3.94127746	-25.18066027	6.88
12920	18433		3.94128254	22.67496102	7.84
12921	18434	 	3.94130224	35.0809084	5.49
12923	18437		3.94148714	-38.96216886	6.89
12924	18438	 	3.94175936	71.82163081	6.31
12926	18440		3.94209892	-10.85318367	6.56
12930	18451		3.94342423	74.08000986	6.75
12931	18450	 	3.9434257	-41.3437946	8.94
12932	18453	 	3.94345438	50.69569169	5.28
12934	18454		3.94381414	3.0578861	7.02
12935	18455	 	3.94386153	-9.75085732	6.18
12942	18465	 	3.94641543	53.56118489	10.86
12944	18469		3.94759969	-48.47833792	7.24
12946	18471	 	3.94778688	22.47825021	5.62
12951	18481	 	3.95047119	6.04013209	6.09
12952	18482		3.9504921	-40.03696413	6.97
12954	18485	 	3.95105609	23.17559132	6.05
12956	18488	 	3.95230352	61.10891703	4.99
12957	18490		3.95313607	21.32358085	6.84
12959	18492		3.95333212	-24.63160844	7.24
12962	18499		3.9545285	41.88065989	6.84
12966	18505	 	3.95706542	63.07224944	4.95
12967	18507		3.9571575	43.316413	7.36
12968	18508	 	3.95732917	24.46195525	6.19
12970	18512	 	3.95800207	-1.15911386	8.04
12973	18518		3.95974496	36.49153702	6.98
12981	18527		3.96217941	-20.268054	8.87
12985	18531		3.96310987	22.9243679	8.78
12986	18532	 	3.96422809	40.01027315	2.9
12990	18538		3.9654122	-36.26017005	8.53
12992	18543	 	3.96714724	-13.50824471	2.97
12993	18545		3.96741562	72.72457709	6.63
12995	18547	 	3.96753527	34.81404912	6.54
12997	18554		3.97089383	-49.61008626	6.94
13002	18559		3.97246858	24.08123216	7.21
13005	18565	 	3.97475945	38.84034955	6.32
13015	18581		3.97704052	11.02759538	7.24
13018	18585		3.97727807	53.98873615	7.03
13020	18588		3.97781673	-3.66514931	7.07
13023	18592	 	3.97857609	-57.10238788	6.05
13026	18596		3.97889671	68.02389995	7.27
13027	18597	 	3.97909374	-61.40015059	4.56
13030	18602		3.98050707	57.45097654	6.96
13033	18606	 	3.98122812	-5.46952376	5.85
13038	18614	 	3.98274992	35.79102701	3.98
13042	18620		3.98428944	23.62809497	7.36
13043	18621		3.98484705	27.19748316	7.44
13050	18634		3.9888092	13.97519023	6.77
13051	18635		3.98896304	-43.91745017	6.83
13053	18637		3.98922079	48.76208704	7.48
13057	18641		3.99036517	-20.33281831	7.26
13061	18647	 	3.99170349	-12.57433214	5.61
13065	18656		3.99372972	-56.47292844	6.82
13066	18657	 	3.99443952	38.82038884	6.51
13067	18658	 	3.99455962	10.33041083	6.35
13068	18660		3.99488031	1.7948204	7.27
13072	18665		3.99625443	-17.9122722	7.49
13077	18673	 	3.99874336	-24.01625677	4.62
13079	18677		3.99981302	-61.89478514	6.7
13080	18678		4.00006959	-19.24669718	7.12
13081	18679		4.00050786	-42.39016244	7.2
13086	18688		4.0029019	40.01371803	6.89
13088	18691	 	4.00431285	-51.56498143	6.51
13099	18707		4.00753238	-34.85009348	9.57
13104	18717	 	4.01024624	17.29673453	6.31
13105	18718		4.01028449	13.89224145	7.31
13109	18723	 	4.01128429	-30.49070974	5.93
13110	18724	 	4.01133906	12.49037571	3.41
13111	18725		4.01148708	54.78659571	10.4
13112	18729		4.01212124	-71.16688137	6.6
13114	18731		4.01245524	-58.66175677	7.03
13116	18735	 	4.01352385	18.19406866	5.89
13121	18744	 	4.01494584	-62.15936923	4.48
13125	18748		4.01578059	23.20157634	6.52
13131	18758		4.01832843	43.46104314	8.27
13133	18762		4.01860005	20.19935098	6.76
13136	18766		4.02004524	-22.27592715	7.41
13139	18769	 	4.02078758	36.98948395	6.39
13140	18770		4.02128638	40.09478037	7.2
13141	18771		4.02156346	-46.13737515	7.24
13142	18772	 	4.0216864	-61.07905148	4.97
13143	18774	 	4.02189273	76.16070064	8.26
13145	18777		4.0225235	56.03978507	7.29
13148	18781		4.02385947	28.50196972	7.08
13149	18782		4.02390568	47.45042439	7.14
13151	18788	 	4.02556496	-1.54962625	5.28
13153	18795		4.02703376	53.86594415	7.04
13161	18805	 	4.02948139	9.99801393	5.67
13169	18816		4.03206788	-21.02071272	7.26
13174	18824		4.03421722	-34.48212185	6.73
13177	18828		4.03504194	-36.61660278	9.2
13190	18844		4.04071031	-61.35720533	6.74
13191	18847		4.04111506	-78.63308014	6.63
13193	18850		4.04144887	3.84724773	6.91
13200	18859	 	4.04351575	-0.26831052	5.37
13201	18861		4.04356712	-68.94721024	7.4
13202	18863		4.04401732	-0.80102081	6.93
13207	18870		4.04519129	-27.48372965	7.4
13212	18875		4.04640233	-22.59424919	6.9
13220	18884		4.04865233	62.42131539	7.34
13222	18887		4.04942201	8.1400845	7.36
13227	18893		4.0498482	9.20888472	6.91
13228	18894		4.04994729	-48.36882014	6.95
13237	18907	 	4.05260466	5.98930909	3.91
13238	18908		4.05265378	37.12112072	7.29
13239	18911		4.05293868	8.88262874	6.65
13241	18913		4.05310071	78.2028099	6.98
13243	18915	 	4.0538225	35.27659465	8.51
13246	18918		4.05502411	-22.81505528	10.36
13248	18921		4.05528647	3.07765212	7.15
13249	18922		4.05589488	3.18780428	7.08
13250	18923		4.05614459	48.84089664	6.97
13252	18926	 	4.05687426	-20.14379271	6.47
13254	18931		4.05803434	-24.46002285	7.24
13262	18939		4.05941299	-25.84788229	6.57
13264	18942	 	4.06021526	-20.15868068	7.01
13267	18946		4.06082352	19.45509359	10.12
13268	18950		4.06094433	-47.86191862	6.62
13272	18954		4.06225716	81.87516529	7.22
13273	18956		4.06232683	-37.07019806	7.16
13274	18957	 	4.06238995	5.43563754	5.32
13279	18965		4.06407272	29.19802864	8.18
13284	18975	 	4.06569585	8.19720135	5.45
13293	18985		4.06728611	-4.60051567	7.28
13294	18986		4.06860713	39.50995671	7.13
13296	18990	 	4.06906954	-16.58857827	6.36
13298	18993	 	4.06938545	2.82725258	5.36
13307	19003		4.0718685	12.50748815	7.45
13310	19007		4.07229603	-4.65558342	9.53
13312	19009	 	4.07268713	24.1060264	5.46
13314	19011	 	4.072974	-12.79233884	5.62
13319	19018	 	4.07421213	59.15550819	5
13326	19024	 	4.07522054	0.24643554	8.33
13330	19030		4.07693718	55.06656306	6.55
13333	19036		4.07767149	17.51757889	6.64
13334	19037	 	4.0780255	-20.38183041	6.12
13335	19038	 	4.07823829	22.0820679	4.36
13336	19039		4.07862921	32.57122919	6.87
13343	19049		4.08149949	-2.42708433	7.07
13359	19070		4.08731922	-1.01173291	6.97
13362	19074		4.08778946	-0.56893652	7.13
13364	19076	 	4.08893042	22.00922152	5.9
13370	19085		4.0919764	14.28638219	7.3
13372	19087		4.09262308	31.49722869	7.21
13374	19089		4.09334037	34.23931002	6.64
13376	19091		4.09350889	-31.05091174	6.94
13380	19095	 	4.09369552	-27.65203636	5.58
13384	19103		4.09488663	10.0371122	6.72
13387	19111	 	4.09631332	-20.51253638	6.34
13390	19116		4.09835589	-10.29581615	7.03
13391	19117		4.09841115	11.9661256	10.06
13395	19121	 	4.09902599	-8.85608374	6.27
13401	19127		4.10058551	46.9256873	6.77
13402	19128		4.10083198	-69.87137959	7.45
13403	19129	 	4.10088065	68.67996526	5.88
13409	19139		4.10224018	62.1018361	6.76
13412	19143		4.10313522	32.95288368	10
13417	19148		4.10445993	15.69816786	7.85
13422	19157		4.10634973	14.40206659	7.3
13423	19159		4.1070864	43.41864345	7.38
13425	19161		4.10865688	63.74566952	7.39
13428	19165	 	4.10966913	-20.85122581	9.68
13429	19167	 	4.10973758	50.35135022	4.25
13430	19171	 	4.11011055	27.60002519	5.18
13431	19172	 	4.11016185	54.00888446	6.31
13433	19174		4.11025061	-18.05077235	6.6
13434	19175		4.11038088	19.15275802	7.48
13435	19177	 	4.11078129	65.52085977	6.14
13436	19178		4.11084468	32.38507127	7.05
13450	19196		4.11421564	-49.62855422	6.86
13453	19201		4.11550693	33.44638472	6.7
13454	19202		4.11614408	-21.99403296	6.65
13456	19205	 	4.11681038	29.00128762	5.21
13457	19206		4.11684287	-10.00011025	6.88
13458	19207		4.11698624	15.33507766	10.49
13469	19222		4.11964518	74.00051743	6.49
13471	19224		4.12000971	56.73813461	7.15
13472	19226		4.1210391	-9.75780386	6.77
13475	19232		4.12243463	-27.42506912	8.49
13476	19233	 	4.12258125	-64.22310952	6.38
13480	19237		4.12323396	75.1757904	7.22
13484	19242	 	4.12367824	-42.9168104	6.59
13485	19243		4.12381064	74.6366543	6.8
13487	19248		4.1247391	-52.57088584	8.59
13488	19249		4.12479853	-6.00743101	6.91
13492	19255		4.12617353	38.07508767	7.13
13493	19256		4.1270644	-37.06194983	6.71
13495	19261	 	4.12830729	15.16284328	6.02
13499	19270		4.13035701	62.33295289	7.08
13500	19272	 	4.13094288	62.33010752	6.95
13509	19284	 	4.13316983	17.33992101	5.89
13511	19287		4.13382771	43.17947845	7.05
13516	19298		4.1369733	43.1911844	6.57
13518	19301		4.13736252	44.66316182	7.7
13519	19302	 	4.13762825	37.72797171	6.07
13521	19305		4.13809959	-32.85683342	7.43
13526	19314		4.14006135	60.87667934	7.46
13528	19316		4.14072113	12.19187175	11.28
13535	19325		4.14188976	12.33871981	8.61
13537	19331	 	4.14272748	-45.86485707	6.58
13538	19333		4.14328191	-59.52653074	9.71
13539	19335	 	4.14347081	38.04022796	5.52
13541	19337		4.14361936	33.63673008	10.18
13543	19340		4.14409647	53.36093735	7.3
13544	19341		4.14417287	25.87777382	7.2
13547	19343	 	4.14435368	47.71259359	3.96
13551	19348		4.14502692	10.09944261	6.79
13555	19354		4.14627115	-8.67024963	7.15
13556	19356		4.1464772	50.20048261	6.95
13560	19361		4.14769995	23.87116504	6.97
13561	19363		4.14819331	23.09864633	6.87
13563	19366		4.14848495	46.22782849	7.33
13566	19370		4.14911693	41.50401507	6.98
13570	19376	 	4.15043351	13.39829829	5.94
13572	19378		4.1509419	-15.89084033	7.46
13581	19388	 	4.15275015	19.60929366	5.51
13587	19394	 	4.15406803	-53.37511256	11.81
13590	19398	 	4.15495452	-16.38587725	5.45
13591	19399		4.15568846	-7.92902893	7.2
13592	19400	 	4.15615596	54.82908817	6.25
13593	19402		4.15622966	73.57031765	6.76
13598	19408		4.1567931	58.5601486	7.08
13600	19410		4.15733635	-14.69834026	10.61
13601	19411		4.15755774	6.72518832	6.74
13602	19412	 	4.15766003	59.9080759	6.29
13606	19416		4.15803695	33.76707032	8.64
13610	19422	 	4.15969953	69.54211787	7.7
13611	19423		4.15973935	-32.97514783	7.44
13612	19428		4.16078084	31.65195602	6.88
13615	19431	 	4.16135356	-7.89310465	7.04
13616	19434		4.16195463	3.3228449	6.49
13619	19436		4.16213302	24.07299386	7.36
13621	19440		4.16364869	-3.57352788	6.84
13622	19441		4.16368268	9.30550501	10.1
13625	19446		4.16458068	-19.28698797	7.02
13627	19452		4.16632986	-19.00280186	7.16
13628	19453		4.16637454	-25.04191837	6.95
13629	19454	 	4.16672884	86.62635165	5.84
13632	19458		4.16717955	68.37370575	7.24
13634	19461	 	4.16744046	80.69867409	5.1
13636	19463		4.16760717	-34.4977294	7.22
13638	19467		4.16871924	-61.59875505	7.16
13642	19472		4.17050062	17.36880246	9.07
13648	19480		4.17257409	39.2257871	7.02
13649	19481		4.17267217	12.07739896	8.11
13650	19483	 	4.17292217	-6.92382327	5.44
13666	19504		4.17841337	18.4233291	6.61
13668	19507		4.17901477	-25.09593165	7.35
13669	19508		4.17902174	-4.87450715	7.36
13670	19509	 	4.17941262	-35.27372401	6.43
13671	19510		4.17966584	-19.18442129	11.46
13672	19511	 	4.1799268	-8.81982097	5.7
13673	19513	 	4.18052249	26.48103948	5.39
13674	19515	 	4.18067583	-41.99374121	4.93
13678	19519		4.18199241	15.94669837	7.18
13681	19525	 	4.18306167	33.5868138	5.75
13684	19528		4.18419747	-46.94113276	7.37
13685	19529		4.18427633	16.64697895	6.97
13695	19545		4.18593246	2.31843447	7.01
13698	19550		4.18701121	41.74755834	6.98
13701	19554	 	4.18894325	5.52303505	5.71
13706	19562		4.19044548	-15.96846815	7.01
13707	19563		4.19081046	40.9133455	7.26
13711	19569		4.19212356	-0.4224967	6.59
13712	19571	 	4.19338206	-20.35627812	5.8
13717	19577		4.19525636	-47.08550254	7.07
13722	19587	 	4.19775922	-6.8377787	4.04
13723	19588		4.19833264	63.04100755	7.28
13725	19590		4.1989167	-8.83750229	6.45
13726	19591		4.19892615	23.63645851	9.38
13730	19597		4.19969303	-53.41207607	7.07
13732	19601		4.20007212	-17.27460047	6.41
13741	19611		4.202578	0.73555565	6.62
13748	19619		4.2037777	79.03000545	6.92
13750	19626		4.2056547	-4.41028399	6.7
13755	19633		4.20655304	-31.58085257	7.44
13756	19634		4.20694789	23.57463362	7.16
13759	19639		4.20857167	-36.15261121	7.12
13760	19641	 	4.20870129	17.27750726	6.09
13761	19642	 	4.2087737	-44.3682493	6.7
13763	19644		4.20916117	-2.51271408	7.43
13771	19655	 	4.21176179	70.20148712	9.69
13773	19657		4.21207028	5.03087607	7.29
13777	19666		4.21334535	-23.82116886	6.61
13781	19672	 	4.21423534	22.41348359	6.14
13782	19673	 	4.21440976	68.50113286	6.33
13784	19677		4.21561933	-6.38804034	6.76
13786	19679		4.21623541	32.53277052	6.69
13789	19684		4.21679804	-28.54075193	7.45
13793	19688		4.21735084	-32.79493419	7.03
13795	19690		4.21758675	-23.12827946	6.78
13798	19693		4.21854002	-72.82070688	7.43
13803	19704		4.22081945	-70.42058526	6.99
13812	19717		4.22489553	-10.38708061	7.23
13813	19718	 	4.22534616	8.89035537	6.52
13814	19719	 	4.22586282	7.7160341	5.29
13815	19720	 	4.22626519	10.2125193	6.24
13816	19721	 	4.22658692	-40.35783872	6.36
13820	19725	 	4.22726276	-1.1497257	6.45
13821	19726		4.22770989	-58.0220314	7.3
13822	19727		4.22808101	49.0939407	6.92
13824	19729		4.22886031	39.68032589	7.28
13825	19730	 	4.22911311	72.1262304	6.05
13826	19732		4.22965001	-84.48581399	7.2
13827	19733		4.22999793	-51.59350866	7.41
13828	19736	 	4.23050833	12.75374144	6.25
13831	19739	 	4.23207525	82.91921119	10.82
13832	19740	 	4.23233081	9.26389844	4.84
13833	19741		4.23257019	-37.03036602	6.99
13834	19743		4.23300102	-32.04203055	6.98
13837	19746	 	4.23325835	37.96713609	6.47
13838	19747	 	4.23335592	-42.29387294	3.85
13840	19750		4.23360435	11.02723956	7.46
13841	19751		4.23426568	-30.11275667	7.19
13842	19752		4.23431958	-15.99312726	7.19
13844	19755		4.23524851	38.46950838	7.43
13845	19758		4.23598577	-46.13221353	6.77
13852	19767		4.23835808	12.34824549	6.74
13853	19769		4.23884251	-38.26015596	6.92
13854	19770		4.2389739	69.50671361	7.3
13858	19774		4.23955964	54.52420993	7.34
13860	19777	 	4.23991476	-10.2558889	4.87
13862	19779		4.2403072	1.65933021	7.36
13863	19780	 	4.24039753	-62.47397888	3.33
13864	19781		4.24044066	14.62508304	8.45
13868	19785		4.24067333	23.69645378	6.77
13869	19786		4.24088499	12.43534652	8.05
13870	19788	 	4.24173203	3.02139704	8.79
13871	19789		4.24176675	22.45194749	7.05
13872	19790		4.2418995	-75.80810816	7.24
13875	19793		4.24228843	23.57506214	8.05
13877	19796		4.24285278	10.70140049	7.11
13879	19799	 	4.24339945	10.01143911	5.22
13883	19805	 	4.24681922	-62.19204942	5.45
13884	19808		4.24774009	13.05499937	10.69
13886	19810		4.24779819	37.54268034	6.31
13887	19811	 	4.24814171	40.48372394	4.67
13888	19812	 	4.24829381	48.40937312	4.12
13890	19814		4.24937023	-5.63069835	10.6
13893	19820		4.25008428	-16.18065489	6.94
13895	19823	 	4.25049956	57.46036262	6.06
13901	19830		4.25189314	3.24652559	7.49
13903	19832	 	4.25263222	-4.41809253	9.39
13904	19835		4.25286163	29.90246378	7.11
13905	19834		4.25287219	14.39849914	11.56
13906	19836		4.2530761	-37.19690064	6.76
13907	19838		4.25322195	-38.29509818	7.06
13910	19841	 	4.25378089	76.28859756	8.19
13912	19843		4.25391023	44.76788056	7.23
13916	19849	 	4.25489948	-7.64455846	4.43
13920	19855	 	4.25717971	6.1999255	6.94
13921	19856		4.25743173	-16.44517816	6.87
13922	19857		4.25751844	4.00938156	7.35
13923	19859	 	4.25801802	6.18712133	6.32
13924	19860	 	4.25890144	8.89240989	4.27
13925	19861	 	4.25894467	58.52280199	8.67
13926	19862	 	4.25933742	15.70632279	11.01
13935	19875		4.26250793	-45.96922234	8.92
13937	19877	 	4.26283734	15.40074874	6.31
13938	19878		4.26285894	-23.23780477	6.73
13939	19879		4.26301779	-18.64048136	7.05
13941	19881		4.26435858	-22.15133325	6.93
13943	19883		4.26547915	31.6931937	7.32
13944	19884	 	4.26559325	-53.31077121	7.64
13949	19890		4.26637603	-84.18134794	6.99
13950	19892		4.26706221	0.45395118	7.16
13951	19893	 	4.26708095	-51.48709578	4.25
13966	19911		4.27126309	7.15957076	7.5
13967	19912		4.27184038	8.72019341	9.84
13968	19913		4.27187282	-17.87494127	7.47
13970	19917	 	4.27247854	-60.94854291	6.34
13973	19921	 	4.27474542	-59.30174841	4.44
13975	19923		4.27476369	-38.88413495	7.13
13977	19925		4.27507696	-0.57238523	8.07
13978	19930		4.27574219	36.50237672	8.25
13983	19938		4.27665813	-10.08583606	7.46
13990	19948	 	4.27825559	-12.55691853	10.87
13991	19949	 	4.27864029	53.61180318	5.2
13996	19957		4.27951131	-69.72686806	7.13
13997	19959		4.27955942	66.91068077	10.32
13998	19960		4.28019547	16.21444641	6.57
14003	19968	 	4.28154112	61.85004125	5.69
14008	19975		4.28367239	19.67593542	7.12
14009	19976		4.28384148	-40.79907627	10.48
14011	19981		4.28522185	22.67341977	9.77
14012	19983	 	4.28557562	57.86047655	5.72
14014	19985		4.28650483	5.02460682	6.91
14015	19986		4.28675238	50.86582442	6.59
14017	19990	 	4.28769059	20.57874033	4.93
14019	19992		4.28802393	46.69671043	7.38
14020	19994		4.28816569	2.52972303	7.23
14022	19996	 	4.28867529	-6.47215975	5.95
14024	20000		4.28882573	46.21767795	7.09
14027	20002		4.28892771	-36.85030751	9.04
14028	20004		4.28919327	57.1782857	6.71
14034	20012		4.29101345	23.46915884	11.36
14038	20019		4.29413127	16.94791093	8.32
14039	20020	 	4.29451813	-63.25549171	5.88
14042	20025		4.2952739	13.83648571	6.9
14044	20027		4.2955403	62.34662735	7.15
14049	20036		4.29742331	-34.18655204	7.45
